speaker_reference,text,generated_wav,language
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav," They usually have special food, drink and entertainment offers, to keep guests in a good mood, and keep them at the premise.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_85.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, Travellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_86.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, A study published on Thursday in the journal Science reported on formation of a new bird species on the Ecuadorean Galápagos Islands.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_87.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav," Singapore is generally an extremely safe place to be and very easy to navigate, and you can buy almost anything after arriving.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_88.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav," However, people who know a little Spanish may hastily conclude that Portuguese is close enough that it need not be studied separately.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_89.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav," A couple may decide it is not in their best interest, or in the interest of their child, to raise a baby.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_90.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav," Though each country was 'Scandinavian', there were many differences between the people, kings, customs and history of Denmark, Sweden, Norway and Iceland.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_91.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav," She is in custody pending indictment and trial, but any eyewitness evidence may be tainted because her image has been widely published.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_92.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, Using ships to transport goods is by far the most efficient way to move large amounts of people and goods across oceans.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_93.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav," Children are placed in Foster Care for a wide variety of reasons that range from neglect, to abuse, and even to extortion.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_94.wav,en
Evaluation/References_DAPS/f7_script1_clean_segment_41.wav, The much-abused and often-ridiculed rule of thirds is a simple guideline creating dynamism while keeping a measure of order in an image.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f7_script1_clean_segment_41.wav/f7_script1_clean_segment_41.wav_en_95.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," If an iron isn't available, or if you don't fancy wearing ironed socks, then you can try using a hairdryer, if available.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_96.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," However, that is not true. Although there is something written on the back of the document, it is not a treasure map.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_97.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, Coalition and Afghan troops moved into the area to secure the site and other coalition aircraft have been sent to assist.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_98.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," Nature-based tourism attracts people interested in visiting natural areas for the purpose of enjoying the scenery, including plant and animal wildlife.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_99.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," On some routes, the larger companies have their own planes, but for other routes and smaller firms there was a problem.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_100.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," The moisture on your hands will react with the outer layers, which will feel funny and form a sort of shell.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_101.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," Fruit pastries are common, with apples cooked into pastries year round, and cherries and plums making their appearances during the summer.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_102.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," There are of course Christian theological explanations for this tradition, but it may well be a pre-Christian Spring and Fertility ritual.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_103.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," The tiger's roar is not like the full-voiced roar of a lion, but more like a sentence of snarly, shouted words.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_104.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," German pastries are quite good, and in Bavaria, are quite rich and varied, similar to those of their southern neighbor, Austria.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_105.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav," Machu Picchu consist of three main structures, namely Intihuatana, the Temple of the Sun, and the Room of the Three Windows.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_106.wav,en
Evaluation/References_DAPS/f8_script2_clean_segment_4.wav, Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f8_script2_clean_segment_4.wav/f8_script2_clean_segment_4.wav_en_107.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," If they sent things by air freight, on some routes it may have taken days to get through unloading and customs.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_108.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," The definition has geographic variations, where the age limit might be shorter in places such as North America than in Europe.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_109.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_110.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," It can be pulled into thin wire, which can be twisted and plaited. It can be hammered or rolled into sheets.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_111.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Since Montevideo is south of the Equator, it is summer there when it's winter in the Northern Hemisphere and vice versa.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_112.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Ottawa is Canada's charming, bilingual capital and features an array of art galleries and museums that showcase Canada's past and present.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_113.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_114.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," The service is frequently used by shipping, including pleasure craft, as well as expeditions who have remote data and voice needs.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_115.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, This is not going to be goodbye. This is the closing of one chapter and the opening of a new one.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_116.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," A former Filipino policeman has kept Hong Kong tourists hostage by hijacking their bus in Manila, the capital of the Philippines.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_117.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav," The Arabs also brought Islam to the lands, and it took in a big way in the Comoros and Mayotte.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_118.wav,en
Evaluation/References_DAPS/f9_script2_clean_segment_13.wav, For over a thousand years the Christian religion had bound European states together despite differences in language and customs. I,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/f9_script2_clean_segment_13.wav/f9_script2_clean_segment_13.wav_en_119.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," Britain mined international waters to prevent any ships from entering entire sections of ocean, causing danger to even neutral ships.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_120.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, Atoms are so incredibly tiny that trillions of them could fit into the period at the end of this sentence.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_121.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," The two compounds react with one another to form crystals that may block kidney function, researchers at the university said.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_122.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, The best indication of internal poisoning may be the presence of an open container of medication or toxic household chemicals.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_123.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," This is especially popular with school leavers, allowing them to take a year out before university, without compromising their education.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_124.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav, The war expenditures of U.S. imperialism in the conquest of the Philippines were paid for by the Filipino people themselves.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_125.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," In principle the Tibetan Buddhism is very simple. It consists of Kundalini Yoga, meditation and the path of all-embracing love.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_126.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," It is still produced today, but more importantly its aspect ratio has been inherited by digital camera image sensor formats.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_127.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," After a week of losses in the midterm election, Bush told an audience about the expansion of trade in Asia.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_128.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," Prides are made up of one to three related adult males, along with as many as thirty females and cubs.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_129.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," There are many beaches, due to Auckland's straddling of two harbours. The most popular ones are in three areas.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_130.wav,en
Evaluation/References_DAPS/m10_script2_clean_segment_26.wav," In this dynamic transport shuttle everyone is somehow connected with, and supporting, a transport system based on private cars.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m10_script2_clean_segment_26.wav/m10_script2_clean_segment_26.wav_en_131.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," If you want some small though rich pastries, try what depending on region are called Berliner, Pfannkuchen or Krapfen.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_132.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, You can see the pyramids in the dark and you can see them in silence before the show begins.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_133.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, The French Revolution also inspired many other repressed working class people of other country's to began their own revolutions.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_134.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, The early reports say the plane was diverted back to Afghanistan after being denied an emergency landing in Ürümqi.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_135.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," Others include Livingston Island, and Deception where the flooded caldera of a still-active volcano provides a spectacular natural harbour.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_136.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," Saltwater Crocodiles do not actively live in the ocean, their primary habitat is in river estuaries north from Rockhampton.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_137.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav, Fluke wrote that the efforts by some to drown out women from speaking out about women’s health were unsuccessful.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_138.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," It had been scheduled to be cut down on Tuesday, but was saved after an emergency court ruling.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_139.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," Since there was limited response to this tactic, Germany expected a similar response to its unrestricted submarine warfare.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_140.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," As knowledge of Greek declined, the West found itself cut off from its Greek philosophical and scientific roots.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_141.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," Rip currents are the returning flow from waves breaking off the beach, often at a reef or similar.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_142.wav,en
Evaluation/References_DAPS/m1_script1_clean_segment_2.wav," During this period of European history, the Catholic Church, which had become rich and powerful, came under scrutiny.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m1_script1_clean_segment_2.wav/m1_script1_clean_segment_2.wav_en_143.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, A search of the Internet for 'Hostile environment course' will probably provide the address of a local company.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_144.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav, His research showed that if a hormone was administered it would speed up the baby's foetal lung maturation.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_145.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Although Winfrey was tearful in her farewell, she made it clear to her fans she will be back.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_146.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Needless to say, if you know a Romance language, it will be easier for you to learn Portuguese.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_147.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_148.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," The tenth named storm of the Atlantic Hurricane season, Subtropical Storm Jerry, formed in the Atlantic Ocean today.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_149.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Sharks do exist, however they rarely attack humans. Most sharks are scared of humans and would swim away.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_150.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_151.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Combined with its relative inaccessibility, Timbuktu has come to be used as a metaphor for exotic, distant lands.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_152.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," Our foster care system is supposed to provide safe homes, loving caregivers, stable education, and reliable health care.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_153.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," In an adoption, the birth parents terminate their parental rights so that another couple may parent the child.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_154.wav,en
Evaluation/References_DAPS/m2_script1_clean_segment_7.wav," She’s very cute and sings quite well, too, he said according to a transcript of the news conference.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m2_script1_clean_segment_7.wav/m2_script1_clean_segment_7.wav_en_155.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Historically most farmers were engaged in subsistence agriculture and this is still the case in many developing nations.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_156.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Edgar Veguilla received arm and jaw wounds while Kristoffer Schneider was left requiring reconstructive surgery for his face.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_157.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," New Kingdom ancient Egyptians marvelled at their predecessors monuments, which were then well over a thousand year old.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_158.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Many paleontologists today believe that one group of dinosaurs survived and is alive today. We call them birds.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_159.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," The views presented are often cursory, general and oversimplified compared to the more detailed information available elsewhere.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_160.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Madagascar is by far the biggest, and a continent on its own when it comes to wildlife.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_161.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, The largest tournament of the year takes place in December at the polo fields in Las Cañitas.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_162.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Books and magazines dealing with wilderness survival are common, but publications dealing with war zones are few.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_163.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Ancient cultures and tribes began to keep them for easy access to milk, hair, meat, and skins.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_164.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Minor cultures often vanish without leaving relevant historic evidence and fail to be recognized as proper civilizations.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_165.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav, Your local telephone service provider should be able to give more information about connecting to this service.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_166.wav,en
Evaluation/References_DAPS/m3_script1_clean_segment_31.wav," Swirl the two dry powders together and then, with clean wet hands, squeeze them into a ball.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m3_script1_clean_segment_31.wav/m3_script1_clean_segment_31.wav_en_167.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, The village of Haldarsvík offer views of the nearby island Eysturoy and has an unusual octagonal church.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_168.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," If visiting a formally arranged garden, collecting specimens is also going to get you ejected, without discussion.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_169.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, Pre-operative transgender people should not expect to pass through the scanners with their privacy and dignity intact.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_170.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," The females are usually closely related to each other, being a large family of sisters and daughters.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_171.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, Everything in the Universe is made of matter. All matter is made of tiny particles called atoms.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_172.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," Today many Sámi work in modern trades. Tourism is an important income in Sápmi, the Sámi area.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_173.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," Therefore, reading this grammar primer would help you learn much about Persian grammar and understand phrases better.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_174.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav, There's a tradition to pass the Easter night awake at some exposed point to see the sunrise.,Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_175.wav,en
Evaluation/References_DAPS/m4_script2_clean_segment_0.wav," As soon as you get out of the current, swimming back is no more difficult than normally.",Evaluation/Tortoise_num_autoregressive_samples_256_diffusion_iterations_200/Audios/m4_script2_clean_segment_0.wav/m4_script2_clean_segment_0.wav_en_176.wav,en
